"Corpus","Type","Text.ID","Author.ID","L1","content"
"CZECH-IT","email","I276","L004","ces","Caro NP,mi veramente dispiace ma devo cancellare la nostra lezione. Ho tanto da fare. Ieri sono stata al lavoro 12 ore e sono stanca. Per favore, potresti mandarmi un esercizio? Scusami che ti scrivo cosí tardi. Potremmo incontrare la settimana prossima 3.4. alle 16:00? Grazie in anticipo per la tua risposta. Buona giornata. "
"CZECH-IT","email","I277","L004","ces","Buongiorno NP, Sí, certo :). Nel qualle ufficio saremo? Grazie. Buona giornata anche a te."
"CZECH-IT","email","I278","L004","ces","Ciao NP, il tuo contatto mi ha dato NP.Cerco qualcuno chi mi puo dare lezioni d´ italiano. Vorrei allargare il mio vocabolario, ma anche ripettere la grammatica. Ho studiato filologia italiana ma solamente triennale. Vorrei chiedere se hai il tempo libero per insegnarmi. Grazie in anticipo per la tua risposta.Buon Natale, NP"
"CZECH-IT","email","I279","L004","ces","Caro NP, grazie per la tua risposta. Avresti il tempo libero il 16 gennaio dalle 16:00 o 19 gennaio dalle 17:00? Grazie in anticipo per la tua risposta. Buona giornata."
"CZECH-IT","text-message","I280","L029","ces","Caro NP, gli articoli sono molto difficili per me, posso fare qualcosa altro, per favore? Studio italiano per un ""uso perfetto"" durante la mia vacanza. Vorrei parlare ed anche leggere delle cose che sono neccesario per la mia esistenza in Italia 🙂 Che ne dici?"
"CZECH-IT","text-message","I281","L029","ces","Caro NP, posso avere la nostra lezione a  giovedi (11. 1., nel pomeriggio)? Purtroppo a venerdi non e possibile"
"CZECH-IT","text-message","I282","L029","ces","Caro NP, e possibile a avere le nostre lezioni regolarmente a martedi, alle 10:30? Buon sabato! NP."
"CZECH-IT","text-message","I285","L077","ces","Ciao NP! Veniamo con la mia coinqui la prossima volta (la settimana prossima molto probabilmente)! È malata e io sono proprio ora tornata a casa dopo una giornata di lavoro. Sono davvero stanca morta. La prossima volta ci siamo però!"
"CZECH-IT","survey-message","I286","L047","ces","Preferisco studiare dalle 10 alle 17. È difficile concentrarmi solo quando ho fame oppure quando sono stanca, ma basta buon pranzo oppure due tazze di caffè e posso concentrarmi di nuovo. Per ricordarmi le informazioni utilizzo il dizionario per tradurre la parola che non conosco oppure cerco il sinonimi della parola per me sconosciuta e la lettura ad alta voce."
"CZECH-IT","survey-message","I287","L047","ces","La mia ultima vacanza all'estero è stata due anni fa. Sono andata con mia amica in Grecia. È stato un viaggio di divertimento e anche culturare. Abbiamo visitato le chiese ortodosse Meteora e la città Salonicco. Siamo incontrati due ragazzi greci e adesso mia amica è la ragazzi di uno di loro. Mio consiglio è - se vorrei divertirti, visitare bei posti, incontrare i ragazzi greci, allora vai a Stavros, ma prendi l'aereo, non l'autobus come noi. È stato un lungo viaggio - ci vuole 24 ore."
"CZECH-IT","survey-message","I288","L047","ces","Mia ricetta preferita è il dolce Míša řezy. Mescoli 6 cucchiai di farina, 6 cucchiai di zucchero a velo, 2 cucchiai di cacao, 2 cucchiai di olio di girasole, 1/2 lievito in polvere e 6 uova (senza i gusci). Versi l'impasto sulla teglia. Metta la teglia nel forno. Cuocia l'impasto quando sarà non liquido. Poi l'impasto lasci raffreddarsi. Prepari la crema. Mescoli 500 g di tvaroh, 250 g di burro, 200 g di zucchero a velo e 2 cucchiai di rum. Questa crema spalmi sull'impasto. Sopra versi la crema di cioccolato (scolga 120 g di cioccolato, 100 g di burro e 2 cucchiai di latte). Buon appetito!"
"CZECH-IT","survey-message","I289","L025","ces","Preferisco studiare di mattina quando sono ancora fresco, di sera faccio fatica a concentrarmi."
"CZECH-IT","survey-message","I290","L025","ces","La mia ultima vacanza è stata in Italia. Sono andato a trovare i miei amici in puglia. è un posto meraviglioso! è stato senza altro un viaggio di divertimento, ho passato la maggior parte del tempo sulla spiaggia chiacchierando con i miei amici e faccendo il bagno. Ho viaggiato solo."
"CZECH-IT","survey-message","I291","L025","ces","Guláš. Trittate un chilo di cipolle e fatele arrosolare in una pentola grande. Una volta arrosolata la cipolla aggiungete un chilo di carne bovina e tostatela per 10 minuti dopodicché aggingete due cucchiai di passata di pomodoro, un po di paprica, sala e pepe e litro di brodo. Lasiate cuocere la carne mesconlandola di tanto in tanto per 2 ore."
"CZECH-IT","email","I292","L007","ces","Caro NP, mi vergogno tantissimo, si il 19 gennaio sara bene. Prima delle 11 e per me un po problema di venire, ma altrimenti sara bene cosi, mi dispiace ..."
"CZECH-IT","email","I293","L033","ces","Buon giorno NP, vorrei scusarmi per la mia mancanza a scuola. Sto ancora in reconvalescenza dopo l'intervento chirurgico.  Le auguro buona giornata"
"CZECH-IT","email","I294","L021","ces","Egregio dottore, purtroppo non riuscivamo mettere d'accordo con le ragazze, di unire le nostre prezentazioni, perciò Le mando la mia parte, penso che Jana e Zuzka fanno lo stesso. Mi scusi questo ritardo. Grazie"
"CZECH-IT","email","I295","L012","ces","ciao NP, con un grande dispiacere devo disdire la mia partecopazione alla serata. Purttoppo un lavoto urgente mi ha costreto di cambiare il programma. Mi scuso a ci vediammo domani"
"CZECH-IT","email","I296","L009","ces","Ciao NP, è finito. Scusi per la mia ricetta…se sei vegetariano può essere disgustoso per te…NP, scusami, venerdì non sarò in Opava. Ho subito una operazione e non sono capace andarci. La prossima volta tutto sarà meglio."
"CZECH-IT","email","I297","L007","ces","Buongiorno NP, volevo tantissimo ringraziarti! Sedendo felicissima in treno. Oggi ho superato Lessicologia e Překladová cvičení. Se facessi una domanda, quando e come studieremmo, dovrei darti questa volta una risposta rigida, un po crudele. Questa volta ho studiato quasi sempre in un periodo di 16 giorni. Non ho visto, ne mia madre, ne miei figli, ne carino nipottino. Ho studiato durante il viaggio per e anche dopo il lavoro. Ho studiato due ore di sera. Se mi fossi svegliata durante la notte alle tre, mi avrei preparato il te e studierei fino alle cinque. Poi mi sarei addormentata fino allo suono di mia sveglia alle sette. Due fine settimane non ho fatto il bucato, non ho cucinato, sempre studiato. Spesso avevo mal di testa. Ho superato, sono felicissima. Ogni tanto essendo alla classe durante le lezioni con le nostre profesoresse penso- Che cosa ci facciamo, perche ci siamo, perche tutte noi essendo le ceche parliamo questa lingua strana, se potessimo parlare piu velocemente ceco? Che lingua e? Qualcosa di artificiale come l esperanto, qualcosa di strano per noi...Grazie di avermi dato il permesso per il tuo facebook. Questa lingua non e niente di inutile. Esiste la gente, che la usa per le sue parole, per i suoi pensieri, per le sue oppinoni. Grazie che sei cosi gentile con me!Tu sai io non uso facebook, solo quel gruppo chiuso con le amiche di scuola. Grazie, stammi bene, a presto"
"CZECH-IT","email","I298","L007","ces","Ciao NP, sì sono quella terza da destra. È una testimonianza molto interessante dal punto di vista di vestiti e pettinature dell` epoca. Quasi fino alla rivoluzione di velluto da noi si è fotografato bianco-nero. Le fotografie in colore erano 5 volte più care. La tua fotografia di Roma è molto bella. La ragazza è bella, simpatica, e dalla faccia si vede l`intelligenza (come per esempio da NP). E Roma, non abbia mai visto la città più bella ! Con la poesia è la situazione interessante soprattutto per me. Una volta quando frequentavo ancora la scuola elementare dovevamo preparare qualche poesia o prosa nel contesto della liberazione dell repubblica fatta dai sovietici. Ho seduto per ore ed ore, niente e niente, sì qualcosa, ma terribile. La insegnante faceva affidamento su di me. Avevo una grande paura, perché dalla mia parte poteva essere anche provocazione, sovietici e così via.. La maestra non mi ha fatto i problemi, vedeva che non avevo fatto in apposta.Un`altra volta quando ho già lavorato a banca, una mia collega molto simpatica ha cominciato pensionamento. Io ho comprato un regalo e strada facendo nella metropolitana mi sono venuti i versi, molto molto velocemente, io avevo con me soltanto una matita per truccarmi e un pezzo di tovagliolo, ho scritto almeno notizie, parole sul tovaglio, per altri viaggiatori dovevo sembrare un po` matta.. :-) La vita è spesso molto allegra!"
"CZECH-IT","email","I299","L007","ces","Ciao NP, forse funziona ancora il tuo indirizzo privato che ci hai dato all`inizio del tuo insegnamento. Volevo mandarti una fotografia, purtroppo non è possibile quella di nozze, perché tutti sono dalla mamma e mia mamma piange quando vede qualcosa dove si trova il papà che è già da 10 anni morto.Questa è dal ballo dell`esame di maturità quando avevo diciotto anni. All`inizio dello studio all` Università di Opava ero così entusiasta che ho fatto una piccola poesia, questa ho forse mandato anche al dottore NP. È qualcosa del genere, ma sempre amo quella atmosfera del treno, della natura intorno, ma soprattutto dell` atmosfera della scuola. Il venerdì sarà un 'spettacolo' della Sicilia, ne sono molto curiosa, mi basta poco per 'versarmi fuori dal binario'; dopo aver sbagliato due volte durante la stessa sera qualche numero, poi mi ha molto stressata la domanda facile della mia altezza... Già l`inizio sarà un grande orore, perché io non so come si dice in italiano quello : Ladies and gentlemen, non posso dire: Cari ragazzi, e neanche mi piace Spettabili ascoltatori... l`ornamento è legato intorno alla gola, attorno la gola o sulla gola .. Mamma mia ! Tanti saluti !"
