"Corpus","Type","Text.ID","Author.ID","L1","content"
"VALICO","Assignment","","","ces","Ieri al parco ero testimone di un bel disinteso . Sono passata attorno a tre persone personne . C ' erano due uomini giovani ed una bella signorina . Un signore che portava gli occhiali sedeva sulla banchina e leggeva il giornale , l ' altro uomo con un tattoo ha preso la donna a tracolla . Quell ' uomo seduto credeva che la donna chiamasse l ' aiuto ed allora si è deciso di salvarla e ha battuto il "" violente "" . Aspettava dei ringrazi da parte della signorina perÃ² lei era arrabbiatissima e non poteva capire perchÃ¨ ha assalito il suo fidanzato . E l ' occhialuto è rimasto senza fiatto e tutto perplesso ."
"VALICO","Assignment","","","ces","Ci troviamo in un stazione ferroviaria , è l ' una e la salla è affollata di gente e tutta in disordine . # C'Ã¨ una coppia giovane che si abbraccia e si baccia . Un uomo , vestito di nero , trae la sua valigia . Un ' altra coppia porta i pacchi e un pacco dell ' uomo cade sulla terra e , si apre . A qualcuno è fuggito un cane che rovescia la tavola alla quale siede una signora anziana . Sono rovesciati anche un pacco e qualche bottiglia e sono rotti alcuni piatti e una tazza . In primo piano un uomo , con la barba , fuma e sullo sfondo , a destra , va un mecanico e un signore aiuta una donna con le sue valigie in treno ."
"VALICO","Assignment","","","ces","Ieri al parco un ragazzo , seduto sulla panchina nella parte tranquilla , leggeva il giornale . Ad un tratto passÃ² davanti a lui un uomo forte e grande portando in collo una ragazza bionda così come se volesse rapirla . Il ragazzo non esitÃ² , si alzÃ² e subito decise di salvarla . ArrivÃ² in corsa alla coppia e con un colpo atterrÃ² quel mascalzone . Ma che cosa non accadde ! La ragazza era infelice , piangeva a lamentava . Invece di ringraziandolo di essere salvata da quel malvivente la ragazza cominciÃ² a sgridarlo spiegandogli che quel poveraccio sulla terra era il suo fidanzato ! Il povero ragazzo aveva un groppo alla golla ."
"VALICO","Assignment","","","ces","è l ' una . Alla stazione c'Ã¨ un grande caos . Un uomo con la vista torva e con il vestito nero sta dando una spinta all ' uomo accanto a lui in modo che a lui sta cadendo la scatola con le scarpe . A sinistra la signora anziana sta chiamando il suo cane che sta CORRendo e che poco fa ha urtato la tavola . Il caffÃ¨ si è effuso , i piatti sono rotti . Oltre alla tavola anche la stazione è in disordine e piena di rifiuti . Solo a destra la coppia innamorata è illuminante , quasi come se non c ' entrassero mica ."
"VALICO","Assignment","","","ces","Ieri al parco della nostra cittÃ  è successa una cosa molto curiosa che ha subito destato l ' attenzione di tutti i giornali locali . Infatti , un certo signor Bianchi che , verso le quattro di pomeriggio , si trovava nel parco , seduto comodamente su una panchina a leggere il giornale , è stato , ad un tratto , testimone di una scena insolita quando gli è passata davanti una coppia di coniugi . # Non ci sarebbe stato niente di strano se perÃ² la donna non fosse trascinata sulla spalla dell ' uomo chiamando in aiuto . Non potendo rimanere con le mani in mano di fronte alle grida d ' aiuto di questa , il nostro protagonista non ha esitato a socCORRerla prontamente atterrando l ' aggressore da un colpo di pugno ben mirato . # Qual è stata perÃ² la sorpresa del Bianchi quando , invece di essere ringraziato dall ' offesa , si è visto insultare dalla donna che , poco dopo , è perfino passata a delle minacce sempre piÃ¹ audaci . # Uno poi sarebbe subito tentato di chiedersi se , in caso simile , fosse giusto reagire nello stesso modo del Bianchi ."
"VALICO","Assignment","","","ces","Eccoci nella stazione ferroviaria di Verona . Avremo l ' unica occasione di assistere ad una delle scene di un nuovo film del famoso regista Franco Nitti . Tutti gli attori hanno giÃ  preso posizione e si sta solo aspettando l ' avviso del Nitti . Un momento di sospeso , ciac ed eccoci l ' indimenticabile Parini recitando stavolta la parte di un recidivo scappato dalla prigione , vestito tutto in nero , che , alarmato da un falso fischio di sirena poliziesca , si scontra con una coppia giovane facendo saltare dalla mano dell ' uomo una scatola con dentro un paio di scarpe . # Ben presto gli altri personaggi della scena si verranno immischiati nel flusso travolgente dell ' azione . Infatti , lo stesso colpo di sirena fa spaventare il cagnolino della signora seduta ad una tavola del posto ristoro locale . Il cagnolino impaurito fa una scossa alla tavola mettendo tutto a rovescia . # Non manca l ' elemento amoroso della sequenza : una parte della scena ritrae due innamorati che prima di separarsi si scambiano baci fervidi . Comunque durerÃ  solo un istante che tutte le facce si puntino sul protagonista malvagio ."
"VALICO","Assignment","","","ces","Ieri al parco mi sono seduto sulla panchina e mi sono messo a leggere i giornali poco prima comprati . Era mezzogiorno , bel tempo ed io pensavo di passare un ' oretta piacevole al parco . # Ma ad un tratto sento un bercio così forte che ripercuoteva quasi tutto il parco . è una ragazza , che bercia , portata sulla spalla di un uomo circa di mia etÃ  . Ma è un omaccione ed in piÃ¹ sembra di essere molto arrabbiato . Io , educato a proteggere x deboli e oppressi , devo intervenire . Inferisco un colpo a lui , tale che lui cade sulla terra e non si leva piÃ¹ . Sono fiero alla mia salvezza di questa povera ragazza , ma lei non è per nulla felice di esser salvata . Anzi , dopo aver provato a consolare quell ' omaccione il quale na la rispondeva , attacca briga con me bestemmiandomi che ho fatto del male al suo amore . # Dopo questa esperienza mi sono deciso a non intervenire mai piÃ¹ in problemi non propri deglaltri ."
"VALICO","Assignment","","","ces","Sono le due . Il nipote ha capovolto il tavolo presso il quale sedeva una donna con grande borsetta . Buon lavoro , nipote - giudico . Adesso il nipote scappa nascostamente dello spazio . Poteva forse prendere anche la borsetta . Le scatole cadono giÃ¹ dal tavolo e attirano l ' attenzione della donna ed anche di un uomo che ci passa con una donna . Il momento giusto per il figlio . Ruba una valigia di un uomo smilzo che sta bacciando la sua ragazza . Buona scelta , penso io . Ma non sa dove scappare . Volgendomi a destra gl ' indico la direzione . Continuo a controllare la situazione , essendo giÃ  vecchio e lento non posso esser indicato a nient ' altro piÃ¹ . Ci sono solo due persone che potrebbero essere testimoni indesiderati . Una donna dietro mio figlio , la quale guarda al cagnolino galoppante , spaventato dal tavolo capovolto . E poi un meccanico vicino al treno sul primo binario , il quale ha davanti a sÃ¨ tutta la situazione . La coppia derubata non attende nè alla valigia nè al rumore del tavolo . Tutt ' altra gente al secondo e terzo binario segue qualcosa altro . Sembra di essere un atto fruttuoso ."
"VALICO","Assignment","","","ces","Ieri al parco stavo leggendo un giornale . Ad un tratto ho visto arrivare un uomo con grandi muscoli che portava via in braccio una ragazza giovane che gridava l ' aiuto . Si poteva vedere che l ' uomo era di cattivo umore . Non ho esitato ni un attimo , ho saltato e sono corso a salvare la signorina Grazie l ' arte del KARATE , sono riuscito a combattere quel giovane muscoloso , pieno di forza . Quasi subito , precisamente dopo i miei due interventi , l ' uomo giovane è caduto sulla terra ed è rimasto lÃ¬ sdraiato e non si muoveva . Ho sentito una grande soddisfazione dentro di me ma la signorina si è comportata diversamente e si è messa a lamentare . Io non ho potuto capire perchÃ¨ . Ho pensato che lei sarebbe stata contenta di aver aiutarla ; invece lei era molto arrabbiata e mi ha spiegato che quel uomo giovane sulla terra era il suo fidanzato ."
"VALICO","Assignment","","","ces","L ' altro giorno al lavoro stavo sedendo alla scrivania e non avevo molta voglia di lavorare e per questo ho cominciato a sognare . Sognavo le vacanze appena finite quando io e la mia fidanzata eravamo andati sul mare in una barca a motore . Era un bel giorno , il sole splendeva , faceva caldo da morire . Stavamo parlando , ridevamo molto e tutti e due eravamo contentissimi . Come due innamorati . avevamo i vestiti della stessa stoffa con i fiori . # Ma all ' improviso la faccia della mia fidanzata si era cambiata , era molto irritata ed io non sapevo assolutamente perchÃ¨ . Avevo dovuto accontentarmi solo con la mia spiegazione della sua rabbia . Mi ero detto : "" Sono le donne , cosa ne x c ' entro io , "" loro sanno cambiare il umore xumore durante un attimo "" . E questo era l ' ultimo momento del mio sogno perchÃ¨ mi è svegliata la voce rigida della mia direttrice . Mi ha spiegato chiaramente che erano solo le tre e mezzo e che alla fine del lavoro restava ancora un ' ora e mezzo medio "" e che dovevo compire tutti i miei doveri . # La direttrice quel pomeriggio era molto severa , non sorrideva e mi controllava spesso . Ed io ero stanchissimo di fare quel tipo di lavoro noioso e non smettevo di sognare le nostre vacanze , il mare , il sole ..."
"VALICO","Assignment","","","ces","L ' altro giorno al lavoro , in un momento di calma , un signore si è messo a sognare sÃ© sul bordo di una barca sul mare . Nel sogno il sole splendeva , gli uccelli cantavano e sul bordo c ' era insieme al signore una bella ragazza bionda . Tutto era perfetto - all ' improviso , perÃ² , la ragazza ha cambiato umore . Il signore si chiedeva che cosa fosse successo . La ragazza è diventata cattiva e si è messa a gridare . In quel momento il signore si è riscosso dal suo sogno e si è reso conto che la donna la quale aveva gridato gri non era quella della barca ma era una signora che aspettava un timbro al suo banco da lavoro ."
"VALICO","Assignment","","","ces","Ieri al parco , mentre un giovane ragazzo stava leggendo il giornale , ha visto , all ' improviso , passare davanti un signore muscoloso con l ' aria arrabbiata il quale portava in collo una signorina che urlava . Vedendo questa scena il giovanotto ha pensato che il signore volesse fare male alla signorina allora si è alzato per aiutarla . Nonostante il signore fosse stato pieno di muscoli , il ragazzo l ' ha fatto stramazzare . # La signorina , perÃ² , non sembrava molto contenta , anzi , si è messa a gridare e minacciare il ragazzo il quale è rimasto tutto perplesso . L ' uomo che stava per terra era il fidanzato della signorina ."
"VALICO","Assignment","","","ces","Ieri al parco stavo se duto sulla panchina e leggevo il giornale . Ad un tratto ho sentito la voce di una donna che gridava . La voce s ' avvicinava . Quando ho alzato gli occhi , ho visto un uomo grande e forte che passava di fronte a me e sulla spalla portava la una donna che gridava . Non sono uno che ama la violenza , ma quando ho visto questa scena , mi sono fatto coraggio e li ho raggiunti . Ho fermato l ' uomo e gli ho detto : "" Metti subito giÃ¹ quella ragazza "" . Ma siccome lui non ha mosso un dito e la ragazza stricena , non ho esitato troppo a lungo e gli ho dato un bel pugno . Lui ha lasciato la ragazza e subito dopo è caduto a terra inconsio . Mi sono sentivo un eroe . Ma quando ho guardato sodisfatto la ragazza , con grande stupore ho visto che la sua faccia era preocupata e invece di ringraziarmi ha cominciato a insultarmi gridando : "" Ma sei impazzito ? Chi ti chi credi di essere ? Questo è il mio ragazzo , tu gli hai fatto male , guarda . Che ti ha saltato in mente ? "" Quando ho pianto di balbettare : "" Ma tu gridavi e io pensavo ...che lui ...che tu ... "" Ma che , fa sempre così quando non voglio andare da sua madre . semplicemente mi ci porta sulle spalle . E adesso , vattene da qui prima che si svegli sennÃ² ci sarÃ  un finimondo "" . Da oggi quel giorno proprio non voglio ho voglia di fare mai piÃ¹ l ' eroe e xxxxxxxx ho deciso che sarei andato a leggere il mio giornale da qualche altra parte ."
"VALICO","Assignment","","","ces","Questa stazione sembra di essere un poco caotica . Si vede tanta gente che sta facendo diverse cose . A destra vediamo una coppia giovane che si sta baciando e abbracciando . Visto che tutti e due hanno dei bagagli , possiamo pensare che stanno per partire , ma ognuno parte per un luogo diverso e si stanno salutando . Vicino a loro c'Ã¨ un meccanico che li sta guardando . A loro sinistra c'Ã¨ un uomo con la valigia e mode che perÃ² sembra un ladro di come è vestito e dalla sua espressione di guardarsi attorno . Dietro di lui c'Ã¨ un ' altra coppia . La signora sta guardando il cagnolino che sta CORRendo via . è forse della signora che sta seduta sulla sedia . Era seduta ad un tavolo , il quale si è rovesciato gi a causa del cane che sta scappando . PerciÃ² si vedono per terra i piattini e le tazze rotte , per terra sono anche alcuni pacchi e scatole , che sono caduti al signore della coppia che sta dietro "" il ladro "" . Davanti c'Ã¨ un signore anziano che sta fumando e osservando tutto . Si vedono anche alcuni rifiutti . PiÃ¹ lontano sembra che la situazione sii piÃ¹ tranquilla , perchÃ¨ si vedono delle persone che aspettano i treni e passeggiano ."
"VALICO","Assignment","","","ces","# Sono le due . Una giornata normale alla stazione qualsiasi . Ci sono i treni che partono e arrivano . C'Ã¨ tanta gente che cerca il treno giusto oppure aspetta qualcuno . C'Ã¨ chi si bacia , abbraccia e saluta . Un signore porta tantissimi pacchi che gli caddono per terra e le scattole aperte offrono ai passanti i vestiti e viveri di guel povero signore . Dappertutto ci sono i ri f fiut t ti e lo sporco . C'Ã¨ anche un cane che sta scappando da una signora di certa etÃ  . Mentre il cane scappava la signora si ha sporcato il cappotto dal caffÃ¨ . Tutta spaventata grida al cane ma non le aiuta nessuno . Dapertutto si sentono i rumori particolari e i pezzi dei discorsi persi nella voce dell ' autoparlante che annuncia gli arrivi e le partenze dei treni . C'Ã¨ una volita confussione confusione che offre ai ladri presenti centinaia delle occasioni per arrichirsi ai viaggiatori in confusi fretta ."
"VALICO","Assignment","","","ces","# Ieri al parco , un ragazzo che stava leggendo un giornale , ha sentito urlare una voce femminile che urlava . Quando ha alzato gli occhi dal giornale è rimasto a guardare con la bocca aperta . Ha visto un grandissimo uomo che portava una ragazza come se fosse un sacco delle patate . La ragazza urlava : "" Aiuto . "" Il ragazzo che leggeva il giornale si è alzato , ha buttato via il giornale ed ha è corso a salvare la ragazza . Non si va dove ha preso la forza così enorme ma con due botte ben mirate ha mandato quel uomo grandissimo per terra . La ragazza era spaventata e sbalordita insieme . Un ' attimo ha osservato l ' uomo sdraiato per terra e ad un certo punto la ragazza ha cominciato a guardare il suo salvatore , cominciava a sorridere e ammirare la sua forza grazie alla quale si è innamorata di lui . E se non sono morti vivono insieme fino fin ' adesso ."
"VALICO","Assignment","","","ces","# Sono le ore 14 . Siamo alla stazione centrale . # A quest ' ora c'Ã¨ tanta confusione . # Ora vi racconto cosa si puÃ² vedere e cosa puÃ² succedere alla stazione in un solo momento . # è chiaro che ci sono dei treni appena arrivati e dei treni pronti per partire . Ma a parte dei treni c'Ã¨ anche tanta gente . E chi sono ? E che cosa ci fanno ? Beh , non lo so di preciso , non li conosco ma almeno vi posso dire che cosa m ' immagino . # Ci sono due persone che stanno salendo nel treno , c'Ã¨ anche una coppia d ' innamorati che si stanno baciando mentre uno tipo sta rubando una delle loro valigie . Eh sÃ¬ , ci sono anche questi , bisogna essere sempre attenti . C'Ã¨ anche uno un meccanico , è probabile che ci lavori . C'Ã¨ anche un vecchietto , forse un senzadetto , che guarda la coppia d ' innamorati . # Vedo CORRere un cagnolino , ma quanto è veloce . Ma di chi è ? Ah , vedo giÃ  la sua padrona , sta seduta al tavolino che l ' aveva ro rovesciato il piccolo . # Ma tutti questi sono quelli che stanno vicino a me ma se guardate un po ' anche dall ' altra parte vedrete anche le altre persone , vedete , ve l ' avevo detto prima bene , c'Ã¨ tanta gente . Basta guardare intorno e ... ma degli altri vi racconterÃ² un ' altra volta . Arrivederci ."
"VALICO","Assignment","","","ces","Ieri al parco mentre riposavo sulla panchina e leggevo il giornale ho visto passare un tipo strano con la ragazza sulla spalla . SÃ¬ , sentite bene . La ragazza sulla spalla . Conoscete quei tipi che non hanno niente da fare tutto il giorno , dalla mattina alla sera sono chiusi nei fitness e fanno il bobybuilding o come lo chiamano ? E il tipo d ' ieri era proprio così . # Voglio dire subito , io non sono un ragazzo molto CORRaggioso coraggioso , non mi piace combattere con gli altri ragazzi ma quando vedo che q qualcuno fa male alle ragazze , quello non lo sopporto e non lo posso vedere . # Quindi , dopo pochi secondi che cercavo il mio coraggio , ho deciso d ' intervenire . Ho concentrato tutta la mia forza che avevo in q quel pugno e gli ho dato un colpo preciso sul mente . Lui non se lo aspettava ed è caduto per terra come la pera mancia dall ' albero . Ero pieno d ' orgoglio , per dire la veritÃ  , aspettavo quo almeno una parola de bella dalla ragazza ma ... # ...lei subito ha iniziato a gridare : "" Assassino , che cosa hai fatto al mio fidanzato ! ? Che cosa gli hai fatto ? Ora ti faccio male io ! "" Ma lo capite ? Chi se lo poteva immaginare che lui e lei ..."
"VALICO","Assignment","","","ces","Ieri al parco di una grande cittÃ  stava seduta su una panchina una coppia giovane godendosi del bel pomeriggio di domenica . Lui , ragazzo giovane con occhiali quadrati , stava leggendo il giornale . La sua fidanzata , xxx guel giorno vestita solo in canottiera bianca e in gonna con puntini rossi , non faceva niente di speciale . Era appoggiata sulla spalla del suo ragazzo e pensava ai fatti suoi . Faceva caldo , ma si stava bene all ' aria aperta . # Ad un tratto è apparso un davanti alla ragazza un omone , tutto di muscoli e con il tattuaggio su una spalla . Aveva la vista feroce e non dicendo nulla , ha preso la ragazza sotto braccio e con il suo carico se ne è andato via . Il ragazzo sulla panchina prima era talmente concentrato dell ' articolo che non si è accorto dell ' uomo . Ma nel momento in cui ha sentito le grida della sua fidanzata , ha alzato gli occhi e ha visto le spalle enormi che portavano via la sua amorosa gridante . Subito ha butato via il giornale e si è messo a CORRere dietro li proseguire l ' uomo . Li ha raggiunti in pochi istanti , e anche se non sembrava molto forte sotto l ' apparenza di un intelletuale , senza molta difficoltà ha vinto l ' aggressore dandogli dei calci e schiaffeggiate . # La ragazza , essendo ancora nello shoc , non faceva altro che singhiozzare e balbettare le grazie al suo sall salvatore . Non sapeva quanto fosse forte e coraggioso il suo fidanzato e questo fatto la aveva convinto che lui era quello giusto . In quel momento , in quel strano pomeriggio , ha deciso di sposarlo ."
"VALICO","Assignment","","","ces","Si tratta di una stazione abbastanza grande , si vedono alcuni binari su cui stanno diversi treni . Forse è pomeriggio in cui la stazione è piena di gente che cercano i loro treni , aspettano sulle panchine o nei bar , insomma c'Ã¨ abbastanza xxx movimento e casino . # Probabilmente ci troviamo in periodo di autunno o l ' inizio d ' inverno , perchÃ¨ la gente porta giubbotti pesanti , stivali e un barbone perfino la sciarpa e il cappello . Ma guello non dovrebbe stupirci , i barboni spesso portano le cose piÃ¹ pesanti , iso insomma , la loro vita è anche piÃ¹ pesante della nostra ... # Nella stazione ci sono varie persone , davanti a una carozza che è fuori servizio ed è riparata da un tecnico sta una giovane coppia , tutta inamorata , baciandosi e abbracciandosi . Sono così concentrati su se stessi , che non si accorgono di quello che succede alla stazione . Ma tutti gli altri , quindi un barbone incuriosito , un ragazzo giovane appena sceso dal treno e vistito tutto in jeans e un ' altra coppia di etÃ  media , tutti quardano un piccolo cagnolino che abbaiando forte forte CORRe per tutta la stazione creando ancora piÃ¹ casino . # Si vede che è scappato dal suo padrone , il cordone gli vola allegro dietro dietro la sua testolina ridente . Non guarda a sinistra nè a destra e CORRe e salta , come se avesse visto un suo vecchio amico e volesse festeggiarlo . Una signora anziana lo guarda con stupore insiema al terrore negli occhi . Il cagnolino ha fatto veramente dei disastri - urtando contro tutti i passeggieri che gli stavano in strada ha guastato alcune valigie , versato un po ' di bichieri e bottiglie . Ma , in fin dei conti , non è successo niente di grave ; la stazione era tutta sporca e piena di rifiuti giÃ  prima . Solo spero che il cagnolino abbia trovato quello che cercava ."
"VALICO","Assignment","","","ces","L ' altro giorno al lavoro immaginavo come sarebbe stato bello essere lontano e soli , la direttrice ed io . # Quest ' idea mi ha fatto sognare ad occhi aperti , mi immaginavo un bel giorno nel Caribico , il vento spirava lievemente , faceva un bel sole , e lei stava in piedi con me in un battello elegante guardando l ' orizzonte del mare Tutto era perfetto , ci circondava solamente la pace ed il silenzio a volte interrotto per qualche uccello marino . # Io stavo al timone come un capitano e lei con i capelli sciolti ed un vestito da spiaggia mi guardava negli occhi . D ' improvviso ha cambiato l ' espressione e si è messa a gridare : "" Tu sei veramente impossibile ! Non hai niente di meglio da fare che guardarmi a bocca aperta ? "" Io non capivo nulla in quell ' istante , soltanto ho balbutito qualcosa . # D ' improvviso il mio sogno è cominciato a dossolversi ed io mi sono reso conto di essere seduto davanti alla direttrice che stava gridando e rimproverando : "" Come mai che non hai ancora finito l ' offerta per il nostro cliente ? Davvero odio perdere il mio tempo e sempre controllarti ! "" Poi mi osservava fino a che avessi finito il lavoro . # Io sono stato in grado solo di balbettare delle scuse . # Una cosa cosi imbarazzante non mi è mai capitata ."
"VALICO","Assignment","","","ces","Ieri ( sera ) al parco sono stato testimone di una scena bizzarra . Stavo camminando e di colpo sento un grido acuto femminile . Torno e vedo che un uomo forzuto porta sulle spalle una bella donna che sta gridando e tendendo le mani . Vicino alle due persone stava seduto sul banco un giovane che leggeva il giornale . Pensando che la donna si trovava in pericolo quell ' uomo si è alzato ed ha inferto un colpo al bullo il quale è caduto per terra dove è dimasto completamente paralizzato . # La donna sembrava molto sgomentata e poi , invece di ringraziare , si è messa a gridare istericamente non facendo altro che rimproverare il povero salvatore . Lui naturalmente osteggiava , ma lei difendeva il tarpano che è statto infatti il suo fidanzato . Io non ho potuto crederlo . # Una donna cosi bella , bionda ed elegante , disposta ad uscire con un tipo come quel bullo ."
"VALICO","Assignment","","","ces","Un bel giorno pieno di sole un ragazzo di nome Paolo sedeva nel parco leggendo il giornale . # Di un tratto ha visto un uomo muscoloso e forte che andava velocemente portando una bella signorina sulla spalla come se lei fosse un sacco pieno di patate . # Paolo era un ragazzo coraggioso , forte e soprattutto un gentiluomo . Ha deciso di salvare la ragazza . Vedendo una tale situazione , non poteva non reagire , si è alzato e ha dato un pugno forte forte pugno all ' uomo muscoloso . Lui non se lo aspettava quindi non ha reagito e direttamente è crollato sulla terra . # Sembrava svenuto . La ragazza si è messa ad urlare . Dopo qualche minuto ha sgridato Paolo . Gli ha detto che era il suo figanzato fidanzato e che si amavano tanto . # Come il suo fidanzato ha perso il lavoro e non aveva molti soldi e quindi non poteva andare piÃ¹ in palestra , usava la sua fidanzata come il peso allenando così i muscoli . # Anche a lei è piaciuto , le sembrava un gioco divertente ma soprattutto potevano stare insieme tanto tempo . Povero Paolo , è rimasto male , voleva aiutare invece ha creato un danno ."
"VALICO","Assignment","","","ces","Ci troviamo nella stazione di treni , è l ' una di pomeriggio , uno direbbe una giornata normale come tante altre . Ma non è così . # Un ladro ha cercato di rubare la borsetta di una vecchietta que che sedeva tutta rilassata al bar della stazione bevendo un caffÃ¨ prima che sarebbe arrivato il treno da Roma in cui viaggiavano i suoi nipotini . # Il ladro non era è stato tanto bravo , non è riuscito a rubare la borsetta ed addirittura ha rovesciato la tavola quindi ha creato una confusione tale che se ne ha è accorto anche un polizziotta poliziotto ed si è messo a CORRere verso il ladro . Triste è che la gente non ha reagito per niente , hanno solo guardato curiosamente e basta . # Un vecchietto continuava a fumare tranquillamente la sua sigaretta , due innamorati continuavano a baciarsi , la gente aspettava o salutava i suoi amici o parenti . # Sembrava che non è era successo proprio niente , una giornata normale come tante altre ."
"VALICO","Assignment","","","ces","Ieri al parco è successa una cosa strana . Stavo leggendo il giornale sulla panchina e ad in un certo momento vedo un uomo muscoloso di uno sguardo cattivo che sta portando via una ragazza che sembra l ' avesse rapita . Era una bella ragazza bionda e mi sembrava disperata . Allora ho subito posato il giornale e senza esitazione sono corso a liberarla da quel tipo strano . Visto che frequento regolarmente la palestra , non è stato un problema per me sconfiggerlo . L ' uomo è finito per terra , tutto distrutto e con la lingua di fuori . Mi sono sentito orgoglioso per la salvezza della ragazza . Solo che lei non era sembrava molto contenta . Anzi , era proprio arrabbiata . Mi ha detto che quello era il suo ex ragazzo che l ' x aveva vista con insieme al suo compagno di scuola e che si era solo ingesolis ingelosito . Ho capito . La prossima volta mi farÃ² gli affari miei ."
"VALICO","Assignment","","","ces","Ci troviamo in una stazione di treni , probabilmente di una cittÃ  grande . Ci sono tre treni in attesa della partenza . Sono appena 2 ore le due di pomeriggio e la stazione è piena di gente e c'Ã¨ molta confusione . Questa è causata soprattutto da una persona vestita tutta di nero che ha molta fretta e non sa dove andare . Per colpa sua sono caduti per terra alcuni pacchi che stava portando un uomo accompagnato da una donna bionda . C'Ã¨ un altro uomo che porta un capello nero e che forse sta aspettando proprio lui . # Un altro elemento di confusione è un cagnolino sguinzagliato che sta CORRendo chissÃ  dove e che ha fatto cadere un tavolo al quale stava prendendo il caffÃ¨ una signora anziana . # Chi invece è proprio tranquillo è una coppia che si sta baciando in mezzo alla via . Alla stazione si possono vedere spesso delle coppie che si salutano , o perchÃ¨ devono separarsi o perchÃ¨ si sono appena ritrovate ."
"VALICO","Assignment","","","ces"," Ieri al parco ,  ha cominaciato a raccontare Peppone , lo scoiattolo , "" ho visto una scena che non riuscisti a vedere ne anche alla televisione di quelli sfortunati dell ' agglomerato che guardiamo ogni sera dai pini di lÃ  "" . E si è affacciato verso gli edifici che sorgono alto verso il cielo al lembo del parco . "" MacchÃ¨ ! "" risponde Peppina , la scoiattola . "" Così successo che sei così comosso ? "" "" Guarda , io se ti voglio bene , vengo con te , sono felice e non mi lamento . Ma se invece non mi piaci , non ti parlo e basta . Non vengo con te . Se io piacio a te , vieni con me e sei felice . Se invece non ti piacio , non mi parli e basta ! Capisci ? "" Mira Peppone lo scoiattolo Peppina la scoiattola interrogando . "" No , piccino mio , non ti capisco . "" Risponde Peppina . "" Allora , dal capo : Ieri , c ' erano delle persone strane , uno non capisce piÃ¹ , che cosa succede . E venuto uno muscoloso , antipatichissimo , barbone con il muso così , "" e Peppone allunga il labbro nel modo che Peppina scoppia a ridere , "" e quello porta una bionda , figa da ammirare , simpaticissima , "" a quel punto è Peppina che fa il muso da paura e guarda Peppone con rabbia negli occhi , "" e questo la tiene sul braccio come se niente fosse e se lo dirige fuori dal parco sicuramente con le intenzione che temo ad immaginare . "" Peppina cambia la faccia e comincia ad ascoltare con piÃ¹ attenzione . Lo interrompe : "" E dove andava ? ... "" "" Non interrompermi sempre quando sto a raccontarti ! Questa bionda da paura , "" continua e Peppina fa il muso di nuovo , "" questa bionda faceva impressione che non fosse per niente contenta , urlava e bestemmiava ... Fortunatemente c ' era uno , dicciamo non tanto muscoloso quanto serio , ma subito averli visti si è messo in piedi ed ha affacciato quel barbone con il pugno di rabbia . Barbone senza essersi reso conto cosa succedeva si è trovato subito per terra . A quel momento pensavo che la bionda gli si mettesse intorno al collo bacciandolo tutta felice e appassionata per essere salvata . Ma no , lei si mette a urlare e bestemmiare al suo salvatore . Peppone , lo scoiattolo , guarda la sua Peppina , la scoiattola un po ' gelosa e un po ' comossa , e le dice : "" Per fortuna , non abbiamo niente in comune con la gente . Noi facciamo quel che vogliamo fare e degli altri non ce ne interessa nulla . """
"VALICO","Assignment","","","ces","Caro diario , non capisco piÃ¹ la realtÃ  . L ' altro giorno al lavoro mi sono dimenticato un po ' e ad un tratto mi trovavo in barca sul mare , il sole splendeva , c ' era il dolce vento e con me sulla barca c ' era la donna del mio cuore , mia femme fatale , che mi aveva colpito . Lei vestita tutta in leggero , cappelli sciolti che ballavano nel ritmo del vento , lei muoveva sensualmente i fianchi ed io avevo da fare a stare tranquillo con la faccia seria . Lei parlava con una voce che proprio invitava a unavventura , proprio insisteva , lei proprio voleva , forse subito , no , subito , senza aspettare , senza ritardo , proprio al posto , direttamente senza scrupoli , immediatamente ... "" Cosa aspetti ? Fallo immediatamente , aspetto la fattura nel mio ufficio in mezz ' ora . E non osare tardare ! "" E così io non capisco piÃ¹ niente . Non so se vivo una brutta realtÃ  e sogno meraviglie oppure se vivo il paradiso e sogno diavoli . Dimmelo tu ..."
"VALICO","Assignment","","","ces","2 . Un pò di anni fa , quando ero ancora una ragazzina , ho trascorso con i miei genitori le vacanze estive in Bulgaria . Naturalmente la più bella esperienza era il mare . Mi piaciono molto gli animali , così non è stato difficile fare amicizia con un' asinello del luogo . # Stava vicino alla strada che conducceva alla spiaggia . Chi voleva poteva fare una pareggiata . Potete immaginare che intorno c ' erano sempre molti bambini . Era molto bravo e tranquillo # . Ma aveva un diffetto . Mangiava troppo . Infatti era un pò grassotto ma per me era bello ugualmente . # Un giorno mi ha fatta arrabbiare . Era la mattina e io , come tutti giorni andavo salutarlo portandogli una mela tagliata a spicchi . Uno spicchio è caduto per terra . Mi sono chinata per prenderlo . Improvisamente ho sentito un forte dolore . # L ' asino mi ha strappato l' elastico con i capelli . # Mia mamma me li ha tagliati , così nessuno si è accorto . # Il giorno dopo sono andata di nuovo a salutarlo e lui , per farsi perdonare mi ha portato senza una bustarella ."
